student_id,department,year,subject,marks,attendance,assignment_completion,study_hours,sleep_hours,stress_level,gpa,mood,is_weak_subject,burnout_risk
4244,Computer Science,2,Mathematics,68.39,77.6,68.98,6.86,5.14,78.92,2.74,burnout,0,0
4244,Electronics,3,Artificial Intelligence,80.06,56.32,46.59,6.14,4.04,62.45,3.2,happy,1,0
4244,Mechanical Engineering,2,Database Systems,71.72,94.11,98.11,3.69,4.77,77.04,2.87,stressed,0,0
4245,Electronics,1,Operating Systems,79.44,66.23,46.79,2.41,5.12,50.44,3.18,happy,1,0
4245,Mechanical Engineering,2,Artificial Intelligence,77.92,85.73,78.55,4.98,5.49,42.17,3.12,stressed,0,0
4245,Electronics,4,Computer Networks,69.39,66.87,66.8,5.19,5.92,63.93,2.78,stressed,1,0
4245,Computer Science,4,Mathematics,81.0,79.92,77.28,6.1,6.22,38.83,3.24,happy,0,0
4245,Civil Engineering,2,Database Systems,69.72,89.02,84.02,4.29,5.57,46.59,2.79,burnout,0,0
4245,Computer Science,3,Software Engineering,79.72,82.04,71.56,5.72,5.67,56.37,3.19,burnout,0,0
4246,Information Technology,1,Data Structures,78.37,100.0,84.58,5.01,6.09,68.64,3.13,okay,0,0
4246,Computer Science,4,Database Systems,47.96,78.62,58.17,2.2,4.63,53.84,1.92,happy,1,0
4246,Information Technology,2,Mathematics,71.84,53.56,47.26,4.72,5.89,58.96,2.87,okay,1,0
4246,Civil Engineering,3,Operating Systems,79.03,100.0,100.0,3.42,6.77,44.29,3.16,happy,0,0
4247,Computer Science,3,Database Systems,60.46,100.0,86.44,6.26,6.69,64.68,2.42,anxious,0,0
4247,Electronics,1,Computer Networks,67.0,51.67,59.82,5.26,6.73,76.18,2.68,stressed,1,0
4247,Civil Engineering,1,Artificial Intelligence,64.1,82.92,72.82,2.66,5.95,92.42,2.56,stressed,0,1
4247,Civil Engineering,2,Mathematics,44.03,81.05,73.95,5.73,6.91,67.16,1.76,happy,1,0
4247,Civil Engineering,2,Operating Systems,50.21,45.57,55.98,2.82,6.79,75.24,2.01,okay,1,0
4247,Civil Engineering,4,Software Engineering,80.04,57.26,29.63,3.63,5.93,88.2,3.2,anxious,1,0
4248,Mechanical Engineering,4,Computer Networks,90.88,85.52,70.15,4.97,9.03,59.65,3.64,burnout,0,0
4248,Civil Engineering,2,Data Structures,37.64,73.27,74.44,3.27,9.65,91.03,1.51,okay,1,0
4248,Computer Science,1,Operating Systems,75.08,70.94,55.13,3.53,9.97,89.33,3.0,stressed,1,0
4248,Information Technology,2,Mathematics,61.07,65.83,58.57,6.65,9.84,78.65,2.44,stressed,1,0
4248,Information Technology,3,Software Engineering,42.65,64.29,48.34,0.69,9.29,75.4,1.71,anxious,1,0
4248,Electronics,4,Artificial Intelligence,55.03,67.77,57.12,0.72,9.17,91.01,2.2,anxious,1,0
4249,Mechanical Engineering,1,Computer Networks,63.91,74.13,80.17,6.3,5.06,83.12,2.56,burnout,1,1
4249,Information Technology,4,Software Engineering,64.46,61.03,39.89,2.98,4.73,66.2,2.58,happy,1,0
4249,Computer Science,4,Artificial Intelligence,59.25,66.89,65.02,2.74,4.55,85.65,2.37,stressed,1,1
4249,Electronics,2,Database Systems,64.75,83.21,67.16,3.18,4.51,74.56,2.59,anxious,0,1
4250,Information Technology,2,Software Engineering,84.77,81.71,65.01,7.96,7.21,20.74,3.39,stressed,0,0
4250,Civil Engineering,4,Artificial Intelligence,80.75,100.0,87.59,3.87,7.93,39.21,3.23,happy,0,0
4250,Civil Engineering,2,Mathematics,84.13,89.94,83.45,0.0,6.74,36.33,3.37,stressed,0,0
4250,Mechanical Engineering,3,Computer Networks,87.72,76.33,63.07,2.76,7.95,47.22,3.51,stressed,0,0
4251,Information Technology,4,Artificial Intelligence,97.55,87.93,58.14,6.79,8.98,48.76,3.9,happy,0,0
4251,Mechanical Engineering,1,Software Engineering,87.79,52.23,36.45,9.27,9.07,36.72,3.51,happy,1,0
4251,Computer Science,4,Operating Systems,90.48,79.44,63.3,3.06,8.27,48.95,3.62,okay,0,0
4251,Civil Engineering,4,Data Structures,68.7,64.12,51.1,3.12,8.69,56.58,2.75,happy,1,0
4251,Civil Engineering,3,Mathematics,70.76,98.55,87.49,3.79,8.79,67.13,2.83,okay,0,0
4251,Computer Science,1,Database Systems,82.6,84.7,57.92,2.83,8.06,33.17,3.3,happy,0,0
4252,Computer Science,4,Software Engineering,100.0,84.55,71.35,4.49,6.53,54.26,4.0,happy,0,0
4252,Civil Engineering,1,Database Systems,67.3,50.05,64.1,6.57,5.69,56.58,2.69,okay,1,0
4252,Mechanical Engineering,4,Mathematics,89.88,70.2,46.86,3.38,5.38,47.97,3.6,happy,1,0
4252,Civil Engineering,1,Artificial Intelligence,100.0,95.35,80.13,6.26,6.09,50.12,4.0,burnout,0,0
4252,Civil Engineering,2,Data Structures,99.3,100.0,93.44,4.95,5.48,56.66,3.97,happy,0,0
4252,Information Technology,1,Computer Networks,81.63,73.42,61.47,4.14,5.64,47.3,3.27,burnout,1,0
4253,Information Technology,3,Mathematics,41.45,72.73,78.54,5.64,7.41,38.24,1.66,anxious,1,0
4253,Information Technology,2,Data Structures,45.17,83.52,78.94,9.31,6.35,62.7,1.81,happy,1,0
4253,Mechanical Engineering,4,Software Engineering,59.33,100.0,83.87,5.49,6.56,37.16,2.37,happy,1,0
4253,Information Technology,1,Artificial Intelligence,67.02,82.81,66.05,3.93,7.08,59.06,2.68,happy,0,0
4254,Information Technology,1,Mathematics,86.42,92.49,92.64,0.02,9.08,71.81,3.46,happy,0,0
4254,Computer Science,4,Operating Systems,71.32,82.64,80.18,5.68,7.86,81.24,2.85,okay,0,0
4254,Civil Engineering,3,Software Engineering,100.0,76.29,70.49,0.0,8.2,80.39,4.0,happy,0,0
4254,Information Technology,1,Computer Networks,70.46,77.76,83.46,7.67,8.93,85.86,2.82,burnout,0,0
4254,Mechanical Engineering,3,Database Systems,81.04,72.99,49.13,6.79,8.77,83.05,3.24,stressed,1,0
4254,Civil Engineering,3,Artificial Intelligence,88.11,64.01,49.27,4.23,8.88,83.66,3.52,anxious,1,0
4255,Computer Science,2,Operating Systems,100.0,77.99,91.06,0.55,9.04,67.59,4.0,happy,0,0
4255,Information Technology,2,Database Systems,98.14,76.08,61.96,3.59,8.59,46.49,3.93,happy,0,0
4255,Civil Engineering,2,Data Structures,90.27,94.98,85.32,5.92,9.45,48.19,3.61,anxious,0,0
4255,Computer Science,2,Artificial Intelligence,99.18,89.28,81.56,0.0,8.92,51.54,3.97,stressed,0,0
4255,Civil Engineering,3,Software Engineering,84.2,65.86,50.11,3.13,9.22,52.4,3.37,happy,1,0
4255,Computer Science,2,Mathematics,100.0,61.46,53.34,4.11,8.55,56.8,4.0,okay,1,0
4256,Civil Engineering,4,Artificial Intelligence,27.84,67.6,60.23,5.06,7.59,89.11,1.11,burnout,1,0
4256,Computer Science,3,Computer Networks,53.24,100.0,90.03,3.2,8.39,70.76,2.13,burnout,1,0
4256,Computer Science,3,Data Structures,34.05,84.09,69.58,3.91,7.88,89.27,1.36,anxious,1,0
4256,Electronics,2,Software Engineering,58.71,85.28,73.17,3.45,7.77,91.42,2.35,happy,1,0
4256,Electronics,1,Mathematics,55.5,68.28,60.35,2.61,7.16,82.6,2.22,stressed,1,0
4257,Electronics,1,Computer Networks,60.14,68.08,70.51,5.55,8.34,71.96,2.41,anxious,1,0
4257,Civil Engineering,2,Database Systems,74.5,49.45,66.14,3.25,7.97,93.2,2.98,happy,1,0
4257,Mechanical Engineering,4,Artificial Intelligence,74.84,100.0,90.35,0.64,8.1,56.58,2.99,happy,0,0
4257,Information Technology,1,Mathematics,36.62,70.18,57.93,2.16,8.3,81.3,1.46,okay,1,0
4257,Computer Science,2,Operating Systems,59.86,88.32,87.48,3.8,7.81,53.22,2.39,stressed,1,0
4258,Mechanical Engineering,4,Mathematics,74.18,71.25,64.11,6.95,6.16,86.27,2.97,happy,1,0
4258,Electronics,3,Computer Networks,59.43,92.76,81.79,0.69,6.19,66.29,2.38,burnout,1,0
4258,Computer Science,3,Operating Systems,41.11,94.95,98.91,5.22,6.97,95.14,1.64,okay,1,0
4258,Mechanical Engineering,1,Data Structures,39.93,57.82,41.02,1.41,6.31,87.41,1.6,okay,1,0
4258,Civil Engineering,1,Artificial Intelligence,45.99,87.52,81.71,3.75,5.47,81.67,1.84,anxious,1,1
4259,Civil Engineering,4,Computer Networks,71.4,100.0,100.0,6.54,8.26,47.85,2.86,stressed,0,0
4259,Mechanical Engineering,1,Data Structures,76.61,78.56,82.23,3.58,7.82,38.08,3.06,anxious,0,0
4259,Civil Engineering,4,Operating Systems,62.65,66.85,55.41,0.38,8.25,52.79,2.51,burnout,1,0
4259,Mechanical Engineering,1,Artificial Intelligence,61.02,92.86,75.76,0.81,7.68,37.02,2.44,burnout,0,0
4259,Information Technology,2,Database Systems,66.3,78.77,72.9,4.25,7.43,47.29,2.65,stressed,0,0
4260,Mechanical Engineering,2,Operating Systems,57.46,83.92,96.31,4.44,5.24,85.03,2.3,okay,1,1
4260,Mechanical Engineering,1,Software Engineering,45.66,83.3,75.39,4.45,5.83,83.33,1.83,burnout,1,1
4260,Civil Engineering,3,Artificial Intelligence,64.86,92.9,78.85,6.22,5.76,67.94,2.59,anxious,0,0
4260,Computer Science,2,Computer Networks,69.51,66.71,58.21,4.46,4.47,50.74,2.78,okay,1,0
4260,Information Technology,4,Data Structures,59.62,69.63,54.68,6.15,5.3,88.85,2.38,okay,1,1
4260,Computer Science,2,Database Systems,62.14,99.83,73.62,4.75,5.75,81.72,2.49,anxious,0,1
4261,Electronics,3,Data Structures,75.44,89.96,93.62,4.14,6.34,42.73,3.02,stressed,0,0
4261,Electronics,2,Mathematics,72.4,91.43,86.46,5.85,5.97,47.98,2.9,stressed,0,0
4261,Computer Science,4,Database Systems,69.6,80.19,73.18,6.59,6.19,67.33,2.78,anxious,0,0
4261,Civil Engineering,4,Operating Systems,75.65,74.47,76.06,6.74,5.9,47.97,3.03,okay,1,0
4261,Civil Engineering,3,Computer Networks,100.0,100.0,81.45,6.84,5.92,42.0,4.0,happy,0,0
4261,Electronics,3,Software Engineering,59.69,92.37,65.92,3.87,6.28,75.42,2.39,happy,1,0
4262,Information Technology,2,Database Systems,56.35,95.59,87.36,5.6,7.61,83.07,2.25,stressed,1,0
4262,Computer Science,4,Mathematics,57.4,82.51,69.49,2.75,7.56,62.0,2.3,burnout,1,0
4262,Civil Engineering,2,Artificial Intelligence,55.87,88.19,83.68,4.75,8.45,93.49,2.23,anxious,1,0
4262,Civil Engineering,3,Operating Systems,55.56,76.38,68.93,5.6,7.92,75.07,2.22,okay,1,0
4262,Civil Engineering,4,Data Structures,75.62,77.59,86.49,2.03,8.14,89.04,3.02,happy,0,0
4262,Information Technology,2,Computer Networks,72.31,91.84,100.0,0.0,7.45,74.57,2.89,happy,0,0
4263,Mechanical Engineering,2,Operating Systems,77.12,84.86,74.97,3.05,5.67,39.67,3.08,okay,0,0
4263,Computer Science,1,Artificial Intelligence,88.0,78.61,63.23,3.14,6.03,44.55,3.52,okay,0,0
4263,Information Technology,1,Software Engineering,87.57,79.38,75.51,3.89,6.46,51.29,3.5,anxious,0,0
4263,Computer Science,4,Mathematics,70.99,99.9,88.25,0.78,6.25,68.72,2.84,okay,0,0
4263,Civil Engineering,2,Data Structures,71.14,63.21,56.92,6.05,6.92,56.65,2.85,okay,1,0
4263,Computer Science,1,Database Systems,61.4,86.95,66.26,1.38,6.08,47.52,2.46,happy,0,0
4264,Mechanical Engineering,2,Software Engineering,77.31,77.98,72.55,3.07,6.64,28.88,3.09,burnout,0,0
4264,Information Technology,1,Data Structures,66.67,79.19,73.58,4.5,6.91,36.68,2.67,anxious,0,0
4264,Mechanical Engineering,1,Database Systems,76.62,99.63,83.5,4.33,6.4,32.2,3.06,happy,0,0
4264,Mechanical Engineering,3,Operating Systems,54.59,90.32,84.36,7.19,6.97,41.05,2.18,okay,1,0
4264,Electronics,1,Mathematics,52.15,78.19,59.38,4.52,7.32,50.21,2.09,anxious,1,0
4264,Electronics,4,Computer Networks,75.15,81.82,83.67,6.93,7.11,30.81,3.01,anxious,0,0
4265,Information Technology,4,Operating Systems,71.73,74.51,50.52,5.19,7.32,40.58,2.87,happy,1,0
4265,Computer Science,3,Software Engineering,80.23,89.35,77.1,6.86,7.76,39.6,3.21,happy,0,0
4265,Electronics,1,Data Structures,88.94,63.62,63.08,1.07,7.24,39.51,3.56,okay,1,0
4265,Computer Science,4,Computer Networks,67.09,72.35,64.27,4.39,8.03,25.91,2.68,okay,1,0
4265,Information Technology,3,Mathematics,77.81,71.18,66.04,4.28,7.66,60.31,3.11,stressed,1,0
4265,Electronics,4,Artificial Intelligence,79.14,76.07,61.19,5.46,7.86,56.3,3.17,burnout,0,0
4266,Information Technology,2,Data Structures,84.11,80.85,67.11,7.49,6.75,42.34,3.36,burnout,0,0
4266,Mechanical Engineering,1,Computer Networks,78.33,71.08,59.92,6.33,7.25,62.83,3.13,okay,1,0
4266,Mechanical Engineering,2,Artificial Intelligence,62.79,71.59,78.19,3.19,7.5,83.71,2.51,stressed,1,0
4266,Civil Engineering,4,Database Systems,53.6,78.98,93.16,2.98,7.37,80.88,2.14,happy,1,0
4267,Electronics,3,Software Engineering,45.2,62.62,41.04,4.12,7.67,55.07,1.81,anxious,1,0
4267,Mechanical Engineering,1,Artificial Intelligence,46.97,73.02,55.38,5.09,7.65,89.19,1.88,okay,1,0
4267,Computer Science,4,Operating Systems,37.92,72.47,83.92,5.19,8.07,77.57,1.52,okay,1,0
4267,Electronics,2,Mathematics,73.46,73.7,66.53,5.52,8.5,74.33,2.94,anxious,1,0
4267,Electronics,2,Database Systems,71.03,73.21,61.25,1.47,8.57,63.73,2.84,burnout,1,0
4267,Civil Engineering,1,Data Structures,80.16,76.95,59.22,3.03,7.39,54.68,3.21,burnout,0,0
4268,Computer Science,3,Software Engineering,45.0,76.37,65.85,4.4,5.42,62.88,1.8,stressed,1,0
4268,Mechanical Engineering,2,Data Structures,51.35,90.22,89.34,3.95,6.88,64.65,2.05,stressed,1,0
4268,Information Technology,1,Computer Networks,51.88,90.05,59.02,5.28,5.67,59.66,2.08,burnout,1,0
4268,Electronics,4,Artificial Intelligence,32.48,91.46,97.6,3.73,5.48,57.66,1.3,anxious,1,0
4268,Computer Science,3,Database Systems,31.81,78.43,77.72,5.02,6.2,52.92,1.27,anxious,1,0
4269,Information Technology,2,Software Engineering,54.0,54.44,29.62,6.14,4.54,77.56,2.16,happy,1,1
4269,Mechanical Engineering,3,Computer Networks,77.8,67.42,51.62,5.42,5.07,50.8,3.11,burnout,1,0
4269,Civil Engineering,1,Data Structures,63.1,73.92,65.31,1.41,5.24,62.98,2.52,okay,1,0
4269,Mechanical Engineering,1,Artificial Intelligence,64.9,74.89,62.56,3.72,5.15,54.45,2.6,burnout,1,0
4270,Electronics,3,Artificial Intelligence,75.66,89.28,71.96,1.49,8.03,58.69,3.03,anxious,0,0
4270,Information Technology,2,Operating Systems,92.59,79.27,61.62,5.58,9.06,50.16,3.7,burnout,0,0
4270,Civil Engineering,1,Database Systems,92.29,94.0,86.48,7.77,8.77,62.42,3.69,anxious,0,0
4270,Mechanical Engineering,2,Software Engineering,72.47,82.88,73.6,4.57,8.58,59.45,2.9,happy,0,0
4270,Electronics,1,Data Structures,67.99,91.94,88.32,3.36,8.58,55.23,2.72,happy,0,0
4270,Information Technology,3,Mathematics,94.12,73.19,45.66,5.31,7.66,66.65,3.76,okay,1,0
4271,Information Technology,1,Computer Networks,64.21,66.66,65.98,4.31,8.94,57.33,2.57,burnout,1,0
4271,Electronics,3,Software Engineering,71.61,82.05,79.23,3.96,9.01,60.21,2.86,stressed,0,0
4271,Computer Science,3,Artificial Intelligence,74.89,68.39,59.11,4.95,8.34,61.12,3.0,happy,1,0
4271,Computer Science,4,Operating Systems,86.52,77.46,73.74,1.28,7.52,42.85,3.46,stressed,0,0
4271,Information Technology,4,Data Structures,69.2,100.0,85.77,4.63,8.64,55.9,2.77,happy,0,0
4272,Civil Engineering,1,Software Engineering,21.69,69.03,96.78,6.26,6.17,79.44,0.87,happy,1,0
4272,Mechanical Engineering,2,Mathematics,31.15,55.27,54.44,3.74,5.74,61.32,1.25,burnout,1,0
4272,Computer Science,2,Operating Systems,39.81,54.08,40.77,3.35,5.89,71.11,1.59,okay,1,1
4272,Information Technology,4,Computer Networks,57.11,78.71,59.35,3.35,6.43,62.27,2.28,happy,1,0
4272,Information Technology,4,Database Systems,37.61,100.0,96.44,6.91,6.8,63.97,1.5,burnout,1,0
4272,Information Technology,2,Artificial Intelligence,29.2,91.85,75.6,7.0,6.96,41.01,1.17,okay,1,0
4273,Computer Science,1,Database Systems,36.12,100.0,88.63,2.73,4.27,68.13,1.44,happy,1,0
4273,Civil Engineering,1,Data Structures,63.89,86.99,77.34,4.14,4.59,48.68,2.56,stressed,0,0
4273,Electronics,2,Operating Systems,44.61,71.67,55.37,6.65,3.23,77.97,1.78,okay,1,1
4273,Civil Engineering,4,Artificial Intelligence,51.05,84.17,94.8,3.98,3.34,49.61,2.04,happy,1,0
4274,Civil Engineering,3,Database Systems,44.8,80.23,67.33,4.24,8.37,93.33,1.79,anxious,1,0
4274,Electronics,1,Data Structures,53.18,80.43,81.52,2.07,8.1,61.6,2.13,okay,1,0
4274,Computer Science,2,Operating Systems,69.15,78.45,66.04,2.88,7.96,64.35,2.77,okay,0,0
4274,Electronics,4,Computer Networks,80.9,72.72,48.72,2.66,8.16,81.28,3.24,okay,1,0
4274,Mechanical Engineering,3,Mathematics,77.3,83.37,73.26,2.18,8.19,68.59,3.09,stressed,0,0
4275,Mechanical Engineering,3,Artificial Intelligence,63.25,92.7,76.52,2.02,9.5,73.61,2.53,burnout,0,0
4275,Electronics,1,Operating Systems,54.31,97.24,86.49,0.0,10.25,72.04,2.17,anxious,1,0
4275,Civil Engineering,4,Computer Networks,68.61,62.14,47.31,5.09,10.88,56.61,2.74,stressed,1,0
4275,Electronics,3,Mathematics,98.11,90.72,83.47,3.05,10.15,47.63,3.92,happy,0,0
4275,Computer Science,3,Data Structures,82.88,73.35,81.85,4.62,10.69,70.92,3.32,okay,1,0
4275,Information Technology,2,Software Engineering,69.92,72.16,61.42,3.59,10.83,70.05,2.8,okay,1,0
4276,Mechanical Engineering,2,Operating Systems,54.68,97.52,70.42,3.98,6.29,53.73,2.19,happy,1,0
4276,Electronics,3,Mathematics,69.11,100.0,78.99,7.36,7.54,49.9,2.76,stressed,0,0
4276,Computer Science,2,Artificial Intelligence,86.32,49.73,50.74,1.86,7.12,40.68,3.45,burnout,1,0
4276,Mechanical Engineering,1,Data Structures,72.55,79.04,74.48,8.48,5.57,55.42,2.9,stressed,0,0
4276,Electronics,2,Database Systems,91.09,79.74,73.51,4.49,5.88,48.73,3.64,happy,0,0
4276,Civil Engineering,4,Software Engineering,72.5,88.72,87.35,8.02,6.67,46.6,2.9,stressed,0,0
4277,Mechanical Engineering,1,Software Engineering,46.41,74.31,62.93,3.53,5.08,68.7,1.86,anxious,1,0
4277,Information Technology,2,Database Systems,38.3,77.81,81.72,1.72,5.68,54.97,1.53,okay,1,0
4277,Information Technology,2,Data Structures,48.42,65.76,54.71,6.8,5.94,85.85,1.94,okay,1,1
4277,Information Technology,1,Operating Systems,39.97,94.74,84.66,7.67,5.66,76.0,1.6,burnout,1,1
4278,Electronics,1,Computer Networks,100.0,100.0,94.73,2.52,8.45,73.96,4.0,anxious,0,0
4278,Information Technology,2,Software Engineering,90.99,85.41,82.56,4.74,7.0,72.41,3.64,burnout,0,0
4278,Electronics,1,Data Structures,79.54,99.7,82.57,2.06,7.61,69.39,3.18,stressed,0,0
4278,Civil Engineering,4,Operating Systems,80.29,80.78,69.82,4.76,7.05,51.49,3.21,okay,0,0
4278,Electronics,4,Mathematics,75.2,87.95,89.9,6.59,6.67,61.72,3.01,stressed,0,0
4278,Mechanical Engineering,1,Database Systems,55.69,61.47,41.29,2.1,8.36,74.4,2.23,anxious,1,0
4279,Information Technology,3,Computer Networks,39.99,73.55,57.38,0.28,7.16,98.17,1.6,anxious,1,0
4279,Computer Science,4,Operating Systems,32.34,72.94,46.51,1.99,7.35,89.4,1.29,okay,1,0
4279,Computer Science,3,Software Engineering,58.14,74.94,64.36,4.78,5.96,92.63,2.33,okay,1,1
4279,Mechanical Engineering,3,Mathematics,44.66,79.05,69.14,3.86,6.34,88.56,1.79,stressed,1,0
4279,Civil Engineering,4,Data Structures,51.7,100.0,73.96,0.0,6.94,89.28,2.07,happy,1,0
4279,Computer Science,3,Database Systems,58.27,78.8,72.34,6.22,7.4,97.02,2.33,okay,1,0
4280,Information Technology,4,Database Systems,53.85,76.44,73.92,3.0,8.61,93.39,2.15,happy,1,0
4280,Computer Science,3,Mathematics,68.73,68.58,60.2,3.08,8.88,68.43,2.75,happy,1,0
4280,Electronics,1,Data Structures,57.66,60.33,35.71,6.93,8.09,59.93,2.31,anxious,1,0
4280,Information Technology,4,Computer Networks,78.41,71.53,59.85,3.51,8.1,66.59,3.14,okay,1,0
4280,Electronics,2,Artificial Intelligence,47.4,97.1,90.31,2.11,9.11,97.21,1.9,happy,1,0
4281,Information Technology,1,Computer Networks,74.4,48.36,60.65,4.35,6.58,92.15,2.98,happy,1,0
4281,Mechanical Engineering,3,Software Engineering,94.24,76.5,59.94,1.82,6.46,56.63,3.77,anxious,0,0
4281,Civil Engineering,3,Data Structures,77.41,88.0,71.21,1.23,6.74,97.44,3.1,anxious,0,0
4281,Mechanical Engineering,2,Artificial Intelligence,100.0,71.5,59.54,5.27,7.74,67.83,4.0,burnout,1,0
4282,Mechanical Engineering,1,Software Engineering,71.15,84.24,83.2,2.82,5.48,91.74,2.85,anxious,0,0
4282,Mechanical Engineering,1,Artificial Intelligence,100.0,67.05,71.62,2.86,5.4,81.62,4.0,burnout,1,0
4282,Information Technology,3,Operating Systems,47.46,58.89,47.07,2.65,4.73,81.82,1.9,stressed,1,1
4282,Information Technology,4,Database Systems,65.75,83.33,69.24,7.89,5.0,85.04,2.63,burnout,0,0
4282,Civil Engineering,4,Data Structures,92.09,63.23,54.42,1.56,3.94,66.22,3.68,burnout,1,0
4282,Mechanical Engineering,3,Mathematics,60.41,100.0,79.45,4.73,4.6,99.65,2.42,burnout,0,1
4283,Computer Science,1,Computer Networks,100.0,92.86,89.3,3.55,6.95,78.53,4.0,stressed,0,0
4283,Information Technology,1,Software Engineering,92.35,77.95,49.77,1.41,6.96,58.45,3.69,okay,0,0
4283,Computer Science,4,Mathematics,60.94,78.43,59.09,0.0,6.46,73.03,2.44,burnout,0,0
4283,Civil Engineering,3,Artificial Intelligence,95.84,90.27,80.67,3.0,6.66,67.04,3.83,anxious,0,0
4284,Information Technology,3,Artificial Intelligence,49.64,84.52,98.68,6.06,6.63,77.23,1.99,okay,1,0
4284,Electronics,2,Mathematics,68.06,96.3,90.5,1.63,7.1,73.46,2.72,burnout,0,0
4284,Electronics,1,Database Systems,67.61,79.68,70.09,5.7,5.96,71.43,2.7,anxious,0,0
4284,Electronics,2,Software Engineering,51.78,61.79,50.42,7.79,7.0,76.89,2.07,burnout,1,0
4284,Computer Science,1,Operating Systems,52.86,62.1,66.49,0.73,5.98,71.22,2.11,stressed,1,1
4285,Information Technology,2,Computer Networks,58.98,68.26,69.4,2.86,9.26,84.32,2.36,happy,1,0
4285,Information Technology,1,Mathematics,56.42,79.63,64.91,7.18,10.13,100.0,2.26,anxious,1,0
4285,Civil Engineering,1,Operating Systems,59.21,74.68,64.33,5.2,8.37,80.46,2.37,okay,1,0
4285,Information Technology,4,Artificial Intelligence,61.12,89.31,92.71,0.14,8.05,84.49,2.44,burnout,0,0
4285,Information Technology,2,Software Engineering,40.62,95.94,88.79,3.84,9.22,84.03,1.62,burnout,1,0
4285,Computer Science,1,Data Structures,37.0,98.72,84.15,4.79,7.6,100.0,1.48,okay,1,0
4286,Electronics,3,Data Structures,40.69,78.48,68.9,5.95,7.75,91.51,1.63,okay,1,0
4286,Mechanical Engineering,4,Artificial Intelligence,40.4,85.24,70.3,3.74,8.08,100.0,1.62,anxious,1,0
4286,Electronics,4,Mathematics,54.41,63.16,65.55,7.22,7.55,81.98,2.18,okay,1,0
4286,Electronics,2,Software Engineering,52.13,82.08,76.55,3.52,7.61,92.28,2.09,burnout,1,0
4286,Electronics,2,Computer Networks,68.51,73.17,94.55,4.97,8.5,88.98,2.74,anxious,1,0
4286,Electronics,1,Database Systems,67.59,88.36,69.37,3.02,6.88,79.12,2.7,happy,0,0
4287,Computer Science,4,Mathematics,55.79,66.69,63.71,3.89,8.79,37.76,2.23,stressed,1,0
4287,Electronics,4,Computer Networks,60.08,68.08,49.54,8.06,8.28,51.17,2.4,okay,1,0
4287,Information Technology,1,Software Engineering,71.14,80.64,78.81,3.75,9.06,16.13,2.85,okay,0,0
4287,Computer Science,4,Artificial Intelligence,76.28,64.65,61.89,6.7,8.58,28.7,3.05,okay,1,0
